path,specialist_pass,review_treatment,review_result,role,material_symbols_or_sections,callers_or_registration,downstream_consumers,config_or_reachability,failure_or_fallback,supporting_files_examined,open_questions,notes
home-mixer/frames/catalog.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Frame-type catalog (likely the set of known Jetfuel/feed-module frame types).,not enumerated (not opened in S01),presumed JetfuelFrameSource / util/urt/frame_marshaller.rs (not independently confirmed),S02,UNKNOWN (not read),UNKNOWN (not read),,Full contents not verified in S01.,Not opened in S01; role inferred from filename/directory and JetfuelFrameSource's presence in ForYouCandidatePipeline's source list.
home-mixer/frames/mod.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Declares the frames submodule tree (12 lines).,not enumerated (not opened in S01),presumed JetfuelFrameSource / util/urt/frame_marshaller.rs (not independently confirmed),S02,UNKNOWN (not read),UNKNOWN (not read),,Full contents not verified in S01.,Not opened in S01; role inferred from filename/directory and JetfuelFrameSource's presence in ForYouCandidatePipeline's source list.
home-mixer/frames/placement.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Frame placement/positioning logic.,not enumerated (not opened in S01),presumed JetfuelFrameSource / util/urt/frame_marshaller.rs (not independently confirmed),S02,UNKNOWN (not read),UNKNOWN (not read),,Full contents not verified in S01.,Not opened in S01; role inferred from filename/directory and JetfuelFrameSource's presence in ForYouCandidatePipeline's source list.
home-mixer/frames/plan.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Largest frames file (256 lines); likely the frame-planning/selection logic feeding JetfuelFrameSource or the URT frame_marshaller.,not enumerated (not opened in S01),presumed JetfuelFrameSource / util/urt/frame_marshaller.rs (not independently confirmed),S02,UNKNOWN (not read),UNKNOWN (not read),,Full contents not verified in S01.,Not opened in S01; role inferred from filename/directory and JetfuelFrameSource's presence in ForYouCandidatePipeline's source list.
home-mixer/frames/served.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Served-frame bookkeeping (22 lines).,not enumerated (not opened in S01),presumed JetfuelFrameSource / util/urt/frame_marshaller.rs (not independently confirmed),S02,UNKNOWN (not read),UNKNOWN (not read),,Full contents not verified in S01.,Not opened in S01; role inferred from filename/directory and JetfuelFrameSource's presence in ForYouCandidatePipeline's source list.
home-mixer/util/urt/ad_marshaller.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Marshals ad candidates into their URT representation.,not enumerated (not opened in S01),home-mixer/util/urt/mod.rs,S02 (feed rendering/URT presentation),UNKNOWN (not read),UNKNOWN (not read),,Individual marshaller contents not verified in S01.,"Not opened in S01; role inferred from filename. URT marshalling is presentation-layer, downstream of all pipeline stages, and materially owned by S02."
home-mixer/util/urt/client_event.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,URT client-event construction.,not enumerated (not opened in S01),home-mixer/util/urt/mod.rs,S02 (feed rendering/URT presentation),UNKNOWN (not read),UNKNOWN (not read),,Individual marshaller contents not verified in S01.,"Not opened in S01; role inferred from filename. URT marshalling is presentation-layer, downstream of all pipeline stages, and materially owned by S02."
home-mixer/util/urt/controller_data.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,URT controller-data construction (pagination/session control metadata).,not enumerated (not opened in S01),home-mixer/util/urt/mod.rs,S02 (feed rendering/URT presentation),UNKNOWN (not read),UNKNOWN (not read),,Individual marshaller contents not verified in S01.,"Not opened in S01; role inferred from filename. URT marshalling is presentation-layer, downstream of all pipeline stages, and materially owned by S02."
home-mixer/util/urt/convo_marshaller.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Marshals conversation-module items into URT.,not enumerated (not opened in S01),home-mixer/util/urt/mod.rs,S02 (feed rendering/URT presentation),UNKNOWN (not read),UNKNOWN (not read),,Individual marshaller contents not verified in S01.,"Not opened in S01; role inferred from filename. URT marshalling is presentation-layer, downstream of all pipeline stages, and materially owned by S02."
home-mixer/util/urt/cursors.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,URT pagination cursor construction/encoding.,not enumerated (not opened in S01),home-mixer/util/urt/mod.rs,S02 (feed rendering/URT presentation),UNKNOWN (not read),UNKNOWN (not read),,Individual marshaller contents not verified in S01.,"Not opened in S01; role inferred from filename. URT marshalling is presentation-layer, downstream of all pipeline stages, and materially owned by S02."
home-mixer/util/urt/feed_survey_marshaller.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Marshals feed-survey items into URT.,not enumerated (not opened in S01),home-mixer/util/urt/mod.rs,S02 (feed rendering/URT presentation),UNKNOWN (not read),UNKNOWN (not read),,Individual marshaller contents not verified in S01.,"Not opened in S01; role inferred from filename. URT marshalling is presentation-layer, downstream of all pipeline stages, and materially owned by S02."
home-mixer/util/urt/feedback.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,URT feedback-action metadata construction.,not enumerated (not opened in S01),home-mixer/util/urt/mod.rs,S02 (feed rendering/URT presentation),UNKNOWN (not read),UNKNOWN (not read),,Individual marshaller contents not verified in S01.,"Not opened in S01; role inferred from filename. URT marshalling is presentation-layer, downstream of all pipeline stages, and materially owned by S02."
home-mixer/util/urt/frame_marshaller.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Marshals frame (Jetfuel) items into URT.,not enumerated (not opened in S01),home-mixer/util/urt/mod.rs,S02 (feed rendering/URT presentation),UNKNOWN (not read),UNKNOWN (not read),,Individual marshaller contents not verified in S01.,"Not opened in S01; role inferred from filename. URT marshalling is presentation-layer, downstream of all pipeline stages, and materially owned by S02."
home-mixer/util/urt/mod.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,"Declares the urt submodule tree; hosts make_urt_timeline, called directly from for_you_server.rs/ranked_following_feed_server.rs.",make_urt_timeline,"home-mixer/for_you_server.rs, ranked_following_feed_server.rs (both call urt::make_urt_timeline directly)",S02 (feed rendering/URT presentation),confirmed as the response-serialization boundary called after pipeline execution completes,serialize_binary errors surface as Status::internal at the server layer (confirmed in for_you_server.rs),"home-mixer/for_you_server.rs, home-mixer/ranked_following_feed_server.rs",,"Confirmed as the URT (timeline response format) serialization layer invoked after pipeline execute() returns, i.e. outside the candidate-pipeline execution model itself."
home-mixer/util/urt/navigation.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,URT navigation-bar/module metadata construction.,not enumerated (not opened in S01),home-mixer/util/urt/mod.rs,S02 (feed rendering/URT presentation),UNKNOWN (not read),UNKNOWN (not read),,Individual marshaller contents not verified in S01.,"Not opened in S01; role inferred from filename. URT marshalling is presentation-layer, downstream of all pipeline stages, and materially owned by S02."
home-mixer/util/urt/new_tweets_pill.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,'New posts' pill/refresh-indicator URT construction.,not enumerated (not opened in S01),home-mixer/util/urt/mod.rs,S02 (feed rendering/URT presentation),UNKNOWN (not read),UNKNOWN (not read),,Individual marshaller contents not verified in S01.,"Not opened in S01; role inferred from filename. URT marshalling is presentation-layer, downstream of all pipeline stages, and materially owned by S02."
home-mixer/util/urt/post_marshaller.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Marshals PostCandidate/FeedItem posts into their URT representation -- the core per-post URT conversion.,not enumerated (not opened in S01),home-mixer/util/urt/mod.rs,S02 (feed rendering/URT presentation),UNKNOWN (not read),UNKNOWN (not read),,Individual marshaller contents not verified in S01.,"Not opened in S01; role inferred from filename. URT marshalling is presentation-layer, downstream of all pipeline stages, and materially owned by S02."
home-mixer/util/urt/prompt_marshaller.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,"Marshals prompt items into URT (547 lines, largest urt/ file).",not enumerated (not opened in S01),home-mixer/util/urt/mod.rs,S02 (feed rendering/URT presentation),UNKNOWN (not read),UNKNOWN (not read),,Individual marshaller contents not verified in S01.,"Not opened in S01; role inferred from filename. URT marshalling is presentation-layer, downstream of all pipeline stages, and materially owned by S02."
home-mixer/util/urt/push_to_home_marshaller.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Marshals push-to-home items into URT.,not enumerated (not opened in S01),home-mixer/util/urt/mod.rs,S02 (feed rendering/URT presentation),UNKNOWN (not read),UNKNOWN (not read),,Individual marshaller contents not verified in S01.,"Not opened in S01; role inferred from filename. URT marshalling is presentation-layer, downstream of all pipeline stages, and materially owned by S02."
home-mixer/util/urt/wtf_marshaller.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Marshals Who-to-Follow items into URT.,not enumerated (not opened in S01),home-mixer/util/urt/mod.rs,S02 (feed rendering/URT presentation),UNKNOWN (not read),UNKNOWN (not read),,Individual marshaller contents not verified in S01.,"Not opened in S01; role inferred from filename. URT marshalling is presentation-layer, downstream of all pipeline stages, and materially owned by S02."
home-mixer/util/urt/reverse_chron_following/cursors.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,"reverse-chron-following-specific pagination cursor logic, distinct from util/urt/cursors.rs.",not enumerated,home-mixer/util/urt/reverse_chron_following/mod.rs,S02,UNKNOWN (not read),UNKNOWN (not read),,,Not opened in S01.
home-mixer/util/urt/reverse_chron_following/mod.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,Declares the reverse_chron_following submodule; hosts make_urt_timeline used specifically by following_feed_server.rs (distinct from util/urt::make_urt_timeline).,make_urt_timeline,home-mixer/following_feed_server.rs (calls reverse_chron_following::make_urt_timeline directly),S02,confirmed as FollowingFeedServer's URT serialization boundary,serialize_binary errors surface as Status::internal (confirmed in following_feed_server.rs),home-mixer/following_feed_server.rs,,"A second, distinct URT-building module specifically for the Following surface's pagination_meta (FollowingPaginationMeta), separate from util/urt/mod.rs's make_urt_timeline used by the other 3 URT surfaces."
